Template Name,Template Display Name,Point Name,Data Type,Unit,Unit Symbol,Access Type,point_shorten
ACBPanel,ACB Panel,Communication Status,String,unitless,-,READONLY,ABCD
ACBPanel,ACB Panel,On Off Status,String,unitless,-,READONLY,ABCD
ACBPanel,ACB Panel,Trip Status,String,unitless,-,READONLY,ABCD
ATSPanel,ATS Panel,Communication Status,String,unitless,-,READONLY,ABCD
ATSPanel,ATS Panel,Generator Status,String,unitless,-,READONLY,ABCD
ATSPanel,ATS Panel,Mains Status,String,unitless,-,READONLY,ABCD
ATSPanel,ATS Panel,Status,String,unitless,-,READONLY,ABCD
ACS,Access Control System,Common Fault,String,unitless,-,READONLY,ABCD
ACS,Access Control System,Communication Status,String,unitless,-,READONLY,ABCD
ACS,Access Control System,Power Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Bag Filter Differential Pressure,Double,pascal,Pa,READONLY,ABCD
AHU,Air Handling Unit,Bag Filter Setpoint,Double,pascal,Pa,WRITABLE,ABCD
AHU,Air Handling Unit,Bag Filter Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,CHW Return Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,CHW Supply Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,Communication Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Fire Alarm Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Fire Damper Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Fresh Air Damper Command,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Fresh Air Damper Fail Alarm,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Fresh Air Damper Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Fresh Air Filter Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Fresh Air Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,Heater Demand,Float,percent,%,READONLY,ABCD
AHU,Air Handling Unit,Heater Override Switch,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Heater Position,Float,percent,%,READONLY,ABCD
AHU,Air Handling Unit,Heater Stage 1 Command,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Heater Stage 2 Command,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Heater Stage 3 Command,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Heater Trip Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Modulating Valve Command,Float,percent,%,WRITABLE,ABCD
AHU,Air Handling Unit,Modulating Valve Feedback,Float,percent,%,READONLY,ABCD
AHU,Air Handling Unit,Off Coil Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,Off Coil Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
AHU,Air Handling Unit,Off Heater Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,On Coil Humidity,Float,percent,%,READONLY,ABCD
AHU,Air Handling Unit,On Coil Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,Outside Air Humidity,Float,percent,%,READONLY,ABCD
AHU,Air Handling Unit,Outside Air Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,Panel Power Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Plant Enable,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Plant Reset,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Power Fail Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Pre Filter Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Return Air CO2,Double,parts per million,ppm,READONLY,ABCD
AHU,Air Handling Unit,Return Air Damper Command,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Return Air Damper Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Return Air High Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
AHU,Air Handling Unit,Return Air Humidity,Float,percent,%,READONLY,ABCD
AHU,Air Handling Unit,Return Air Low Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
AHU,Air Handling Unit,Return Air Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,Return Air Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
AHU,Air Handling Unit,Smoke Detector Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Air Fan Maintenance Alarm,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Air Flow Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Air Humidity,Float,percent,%,READONLY,ABCD
AHU,Air Handling Unit,Supply Air Pressure,Double,pascal,Pa,READONLY,ABCD
AHU,Air Handling Unit,Supply Air Pressure Setpoint,Double,pascal,Pa,WRITABLE,ABCD
AHU,Air Handling Unit,Supply Air Temperature,Double,celsius,degC,READONLY,ABCD
AHU,Air Handling Unit,Supply Air Temperature 1 Setpoint,Double,celsius,degC,WRITABLE,ABCD
AHU,Air Handling Unit,Supply Air Temperature 2 Setpoint,Double,celsius,degC,WRITABLE,ABCD
AHU,Air Handling Unit,Supply Air Temperature 3 Setpoint,Double,celsius,degC,WRITABLE,ABCD
AHU,Air Handling Unit,Supply Air Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
AHU,Air Handling Unit,Supply Fan Air Flow Fail Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan Bypass Mode,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan Bypass Run Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan Bypass Trip Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan Command,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Supply Fan Fail Alarm,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan HOA Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan Run Hours,Double,hour,hr,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan Run Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan Trip Status,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan VFD Enable Disable Command,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Supply Fan VFD Mode,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Supply Fan VFD Speed Command,Float,percent,%,WRITABLE,ABCD
AHU,Air Handling Unit,Supply Fan VFD Speed Feedback,Float,percent,%,READONLY,ABCD
AHU,Air Handling Unit,System Fail Alarm,String,unitless,-,READONLY,ABCD
AHU,Air Handling Unit,Time Schedule,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Valve Command,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Valve Override Switch,String,unitless,-,WRITABLE,ABCD
AHU,Air Handling Unit,Valve Position,String,unitless,-,READONLY,ABCD
AirQuality,Air Quality,CO2 Level,Double,parts per million,ppm,READONLY,ABCD
AirQuality,Air Quality,Communication Status,String,unitless,-,READONLY,ABCD
AirQuality,Air Quality,Return Air Temperature,Double,celsius,degC,READONLY,ABCD
AirQuality,Air Quality,Velocity,Double,meter per second,m/s,READONLY,ABCD
AircraftWarningLight,Aircraft Warning Light,Common Fault,String,unitless,-,READONLY,ABCD
AircraftWarningLight,Aircraft Warning Light,Communication Status,String,unitless,-,READONLY,ABCD
AircraftWarningLight,Aircraft Warning Light,Nec AWS 03,Boolean,unitless,-,READONLY,ABCD
AircraftWarningLight,Aircraft Warning Light,Nec Aws 01,String,unitless,-,READONLY,ABCD
AircraftWarningLight,Aircraft Warning Light,Nec Aws 02,Double,ton refrigeration,tR,READONLY,ABCD
AircraftWarningLight,Aircraft Warning Light,On Off Status,String,unitless,-,READONLY,ABCD
AircraftWarningLight,Aircraft Warning Light,System Status,String,unitless,-,READONLY,ABCD
AmbientTemperatureHumiditySensor,Ambient Temperature Humidity Sensor,Altitude,Double,foot,ft,READONLY,ABCD
AmbientTemperatureHumiditySensor,Ambient Temperature Humidity Sensor,Atmospheric Pressure,Double,hectopascal,hPa,READONLY,ABCD
AmbientTemperatureHumiditySensor,Ambient Temperature Humidity Sensor,Communication Status,String,unitless,-,READONLY,ABCD
AmbientTemperatureHumiditySensor,Ambient Temperature Humidity Sensor,Dewpoint Temperature,Double,celsius,degC,READONLY,ABCD
AmbientTemperatureHumiditySensor,Ambient Temperature Humidity Sensor,Enthalpy,Double,kilo joule per kilogram,kJ/kg,READONLY,ABCD
AmbientTemperatureHumiditySensor,Ambient Temperature Humidity Sensor,Outside Air Humidity,Float,percent,%,READONLY,ABCD
AmbientTemperatureHumiditySensor,Ambient Temperature Humidity Sensor,Outside Air Temperature,Double,celsius,degC,READONLY,ABCD
AmbientTemperatureHumiditySensor,Ambient Temperature Humidity Sensor,Wet Bulb Temperature,Double,celsius,degC,READONLY,ABCD
ACP,Automatic Capacitor Panel,Communication Status,String,unitless,-,READONLY,ABCD
ACP,Automatic Capacitor Panel,On Off Status,String,unitless,-,READONLY,ABCD
ACP,Automatic Capacitor Panel,Trip Status,String,unitless,-,READONLY,ABCD
AGS,Automatic Greasing Seperator,Communication Status,String,unitless,-,READONLY,ABCD
AGS,Automatic Greasing Seperator,System Fault,String,unitless,-,READONLY,ABCD
AGS,Automatic Greasing Seperator,System Status,String,unitless,-,READONLY,ABCD
BMU,BMU,Power Status,String,unitless,-,READONLY,ABCD
BMU,BMU,Run Status,String,unitless,-,READONLY,ABCD
BTUMeter,BTU Meter,Actual Power,Double,ton refrigeration,tR,READONLY,ABCD
BTUMeter,BTU Meter,Communication Status,String,unitless,-,READONLY,ABCD
BTUMeter,BTU Meter,Consumption,Double,kilobtu,kBTU,READONLY,ABCD
BTUMeter,BTU Meter,Energy,Double,kilowatt hour,kW-hr,READONLY,ABCD
BTUMeter,BTU Meter,Energy RTH,Double,tons refrigeration hour,tR-hr,READONLY,ABCD
BTUMeter,BTU Meter,Energy Setpoint,Double,kilowatt hour,kW-hr,WRITABLE,ABCD
BTUMeter,BTU Meter,Flow,Double,liters per second,L/s,READONLY,ABCD
BTUMeter,BTU Meter,Flow Rate,Double,cubic meters per hour,cu.m/hr,READONLY,ABCD
BTUMeter,BTU Meter,Heat Flow,Double,kilowatt,kW,READONLY,ABCD
BTUMeter,BTU Meter,Heat Sum,Double,megawatt hour,MW-hr,READONLY,ABCD
BTUMeter,BTU Meter,Maximum Allowable Power,Double,ton refrigeration,tR,READONLY,ABCD
BTUMeter,BTU Meter,Maximum Power Current Month,Double,ton refrigeration,tR,READONLY,ABCD
BTUMeter,BTU Meter,Maximum Power Current Year,Double,ton refrigeration,tR,READONLY,ABCD
BTUMeter,BTU Meter,Power,Double,watt,W,READONLY,ABCD
BTUMeter,BTU Meter,Return Temperature,Double,celsius,degC,READONLY,ABCD
BTUMeter,BTU Meter,Supply Temperature,Double,celsius,degC,READONLY,ABCD
BTUMeter,BTU Meter,Temperature Difference,Double,celsius,degC,READONLY,ABCD
BTUMeter,BTU Meter,Volume,Float,cubic meter,cu.m,READONLY,ABCD
BackgroundMusicSystem,Background Music System,Panel Common Fault,String,unitless,-,READONLY,ABCD
BackgroundMusicSystem,Background Music System,Panel Status,String,unitless,-,READONLY,ABCD
BOILERPLANT,Boiler Plant,Burner Status,String,unitless,-,READONLY,ABCD
BOILERPLANT,Boiler Plant,Flame Failure Status,String,unitless,-,READONLY,ABCD
BOILERPLANT,Boiler Plant,HOA Status,String,unitless,-,READONLY,ABCD
BOILERPLANT,Boiler Plant,High High Water Level,Float,percent,%,READONLY,ABCD
BOILERPLANT,Boiler Plant,Hot Water Return Temperature,Double,celsius,degC,READONLY,ABCD
BOILERPLANT,Boiler Plant,Hot Water Supply Temperature,Double,celsius,degC,READONLY,ABCD
BOILERPLANT,Boiler Plant,Low Low Water Level,Float,percent,%,READONLY,ABCD
BOILERPLANT,Boiler Plant,Lube Oil,String,unitless,-,READONLY,ABCD
BOILERPLANT,Boiler Plant,Outside Air Temperature,Double,celsius,degC,READONLY,ABCD
BOILERPLANT,Boiler Plant,Steam Pressure,Double,bar,bar,READONLY,ABCD
BOILERPLANT,Boiler Plant,Steam Pressure Alarm,String,unitless,-,READONLY,ABCD
BOILERPLANT,Boiler Plant,Trip Status,String,unitless,-,READONLY,ABCD
BOILERPLANT,Boiler Plant,Water Level,Float,percent,%,READONLY,ABCD
BoilerPump,Boiler Pump,HOA Status,String,unitless,-,READONLY,ABCD
BoilerPump,Boiler Pump,On Off Command,String,unitless,-,WRITABLE,ABCD
BoilerPump,Boiler Pump,Pump Fail Status,String,unitless,-,READONLY,ABCD
BoilerPump,Boiler Pump,Run Status,String,unitless,-,READONLY,ABCD
BoilerPump,Boiler Pump,Trip Status,String,unitless,-,READONLY,ABCD
BoosterPump,Booster Pump,Communication Status,String,unitless,-,READONLY,ABCD
BoosterPump,Booster Pump,HOA Status,String,unitless,-,READONLY,ABCD
BoosterPump,Booster Pump,Run Status,String,unitless,-,READONLY,ABCD
BoosterPump,Booster Pump,Trip Status,String,unitless,-,READONLY,ABCD
BoosterPumpCommon,Booster Pump Common,Common Fault,String,unitless,-,READONLY,ABCD
BoosterPumpCommon,Booster Pump Common,Communication Status,String,unitless,-,READONLY,ABCD
BoosterPumpCommon,Booster Pump Common,Dry Run Alarm,String,unitless,-,READONLY,ABCD
BoosterPumpCommon,Booster Pump Common,General Alarm,String,unitless,-,READONLY,ABCD
BoosterPumpCommon,Booster Pump Common,HOA Status,String,unitless,-,READONLY,ABCD
BoosterPumpCommon,Booster Pump Common,Line Pressure,Double,kilopascal,kPa,READONLY,ABCD
BoosterPumpCommon,Booster Pump Common,Low Pressure Alarm,String,unitless,-,READONLY,ABCD
BoosterPumpCommon,Booster Pump Common,Low Pressure Alarm Setpoint,Double,kilopascal,kPa,WRITABLE,ABCD
BoosterPumpCommon,Booster Pump Common,Power Status,String,unitless,-,READONLY,ABCD
BulkFuelTank,Bulk Fuel Tank,Communication Status,String,unitless,-,READONLY,ABCD
BulkFuelTank,Bulk Fuel Tank,High Level Alarm,String,unitless,-,READONLY,ABCD
BulkFuelTank,Bulk Fuel Tank,Low Level Alarm,String,unitless,-,READONLY,ABCD
CAV,CAV,Communication Status,String,unitless,-,READONLY,ABCD
CAV,CAV,Damper Position,Float,percent,%,READONLY,ABCD
CAV,CAV,Manual Occupancy,String,unitless,-,WRITABLE,ABCD
CAV,CAV,Occupancy Status,String,unitless,-,READONLY,ABCD
CAV,CAV,Space Temperature,Double,celsius,degC,READONLY,ABCD
CAV,CAV,Supply Air Flow,Double,liters per second,L/s,READONLY,ABCD
CCTV,CCTV,Common Fault,String,unitless,-,READONLY,ABCD
CCTV,CCTV,Communication Status,String,unitless,-,READONLY,ABCD
CCTV,CCTV,Power On Status,String,unitless,-,READONLY,ABCD
CCTV,CCTV,Trip Status,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Alarm,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 1,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 10,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 11,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 12,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 13,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 14,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 15,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 2,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 3,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 4,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 5,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 6,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 7,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 8,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Level Sensor 9,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,CO Max Level,Double,parts per million,ppm,READONLY,ABCD
COPanel,CO Monitoring Panel,Common Fault,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Communication Status,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Cyclone Fan High Speed Run Status,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Cyclone Fan Low Speed Run Status,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Fans Fire Mode,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Fans HOA Status,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Fire Alarm Status,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Supply Exhaust Fan High Speed Run Status,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Supply Exhaust Fan Low Speed Run Status,String,unitless,-,READONLY,ABCD
COPanel,CO Monitoring Panel,Supply Exhaust Fan Medium Speed Run Status,String,unitless,-,READONLY,ABCD
COSensor,CO Sensor,Level,Double,parts per million,ppm,READONLY,ABCD
COSensor,CO Sensor,Sensor Status,String,unitless,-,READONLY,ABCD
CO2Sensor,CO2 Sensor,Communication Status,String,unitless,-,READONLY,ABCD
CO2Sensor,CO2 Sensor,General Alarm,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Air Flow Fail Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Air Flow Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 1,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 10,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 11,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 12,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 13,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 14,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 15,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 16,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 17,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 18,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 19,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 2,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 20,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 21,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 22,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 23,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 24,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 25,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 26,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 27,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 3,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 4,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 5,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 6,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 7,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 8,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,CO Level Sensor 9,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,Common Fire Alarm,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Communication Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Damper Command,String,unitless,-,WRITABLE,ABCD
CPEF,Car Park Extract Fan,Damper Fail Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Damper Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Duty Standby,String,unitless,-,WRITABLE,ABCD
CPEF,Car Park Extract Fan,Fan Fail Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Fault Alarm,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,HOA Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,High Speed Air Flow Fail Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,High Speed Command,String,unitless,-,WRITABLE,ABCD
CPEF,Car Park Extract Fan,High Speed Run Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,High Speed Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPEF,Car Park Extract Fan,High Speed Trip Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Low Speed Air Flow Fail Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Low Speed Command,String,unitless,-,WRITABLE,ABCD
CPEF,Car Park Extract Fan,Low Speed Run Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Low Speed Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPEF,Car Park Extract Fan,Low Speed Trip Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Mains Voltage,Double,volt,V,READONLY,ABCD
CPEF,Car Park Extract Fan,Maintenance Mode,String,unitless,-,WRITABLE,ABCD
CPEF,Car Park Extract Fan,Maximum CO Level,Double,parts per million,ppm,READONLY,ABCD
CPEF,Car Park Extract Fan,Medium Speed Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPEF,Car Park Extract Fan,Motor Current,Double,ampere,A,READONLY,ABCD
CPEF,Car Park Extract Fan,Motor Operating Time,Double,hour,hr,READONLY,ABCD
CPEF,Car Park Extract Fan,Motor Power,Double,horse power,hp,READONLY,ABCD
CPEF,Car Park Extract Fan,Motor Thermal State,Double,celsius,degC,READONLY,ABCD
CPEF,Car Park Extract Fan,Motor Torque,Float,revolutions per minute,rpm,READONLY,ABCD
CPEF,Car Park Extract Fan,On Off Command,String,unitless,-,WRITABLE,ABCD
CPEF,Car Park Extract Fan,Output Frequency,Double,hertz,Hz,READONLY,ABCD
CPEF,Car Park Extract Fan,Panel Power Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Plant Enable,String,unitless,-,WRITABLE,ABCD
CPEF,Car Park Extract Fan,Run Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,Speed Status,Float,percent,%,READONLY,ABCD
CPEF,Car Park Extract Fan,Trip Status,String,unitless,-,READONLY,ABCD
CPEF,Car Park Extract Fan,VFD Maximum Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPEF,Car Park Extract Fan,VFD Medium Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPEF,Car Park Extract Fan,VFD Minimum Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPEF,Car Park Extract Fan,VFD Run Hours,Double,hour,hr,READONLY,ABCD
CPEF,Car Park Extract Fan,VFD Speed Command,Float,percent,%,WRITABLE,ABCD
CPEF,Car Park Extract Fan,VFD Speed Feedback,Float,percent,%,READONLY,ABCD
CPEF,Car Park Extract Fan,VFD Thermal State,Double,celsius,degC,READONLY,ABCD
CPEF,Car Park Extract Fan,VFD Trip Status,String,unitless,-,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,CO High Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,CO Level Sensor 1,Double,parts per million,ppm,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,CO Level Sensor 2,Double,parts per million,ppm,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,CO Level Sensor 3,Double,parts per million,ppm,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,CO Low Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,Common Fire Alarm,String,unitless,-,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,Communication Status,String,unitless,-,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,Damper Fail Status,String,unitless,-,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,Damper Status,String,unitless,-,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,High Speed CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,High Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,Low Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,Maximum CO Level,Double,parts per million,ppm,READONLY,ABCD
CPEFCommon,Car Park Extract Fan Common,Medium Speed CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,Medium Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,Plant Enable,String,unitless,-,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,Plant Reset,String,unitless,-,WRITABLE,ABCD
CPEFCommon,Car Park Extract Fan Common,Run Hours Setpoint,Double,hour,hr,WRITABLE,ABCD
CPIF,Car Park Induction Fan,Communication Status,String,unitless,-,READONLY,ABCD
CPIF,Car Park Induction Fan,High Speed Run Status,String,unitless,-,READONLY,ABCD
CPIF,Car Park Induction Fan,Low Speed Run Status,String,unitless,-,READONLY,ABCD
CPIF,Car Park Induction Fan,Trip Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,Air Flow Fail Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,Alarm Reset Command,String,unitless,-,WRITABLE,ABCD
CPSF,Car Park Supply Fan,Common Fire Alarm,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,Communication Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,Damper Fail Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,Damper Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,Duty Standby,String,unitless,-,WRITABLE,ABCD
CPSF,Car Park Supply Fan,Fan Fail Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,HOA Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,High Speed Command,String,unitless,-,WRITABLE,ABCD
CPSF,Car Park Supply Fan,Low Speed Command,String,unitless,-,WRITABLE,ABCD
